Order_ID,Order_Date,Month,Quarter,Year,Product_Name,Category,Subcategory,Brand,Unit,Unit_Price,Discount_Percent,Discounted_Price,Quantity,Total_Sale,Vendor_Name,City,Payment_Method,Order_Status
MM-ORD-1382,2025-02-09,Feb 2025,Q1 2025,2025,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,0,450.0,10,4500.0,Rajasthan Machinery Hub,Jaipur,UPI,Delivered
MM-ORD-1383,2025-03-09,Mar 2025,Q1 2025,2025,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,0,370.0,3,1110.0,Pink City Motors,Jaipur,UPI,Cancelled
MM-ORD-1384,2025-04-28,Apr 2025,Q2 2025,2025,Remola Engine Oil 10W-30 1L,Remola,Engine Oil,Remola,litre,380,0,380.0,2,760.0,Capital Tools,Jaipur,Cash,Delivered
MM-ORD-1385,2025-01-18,Jan 2025,Q1 2025,2025,Winding Wire 20 SWG,Finolex,Motor Parts,Finolex,piece,450,12,396.0,5,1980.0,Shiv Automobile,Gangapur City,UPI,Shipped
MM-ORD-1386,2025-10-31,Oct 2025,Q4 2025,2025,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,0,350.0,3,1050.0,Jaipur Auto Parts,Jaipur,UPI,Delivered
MM-ORD-1387,2026-01-15,Jan 2026,Q1 2026,2026,Gulf Gear Oil EP-90 5L,Gulf,Gear Oil,Gulf,litre,1100,0,1100.0,13,14300.0,Capital Tools,Jaipur,Cash,Delivered
MM-ORD-1388,2025-06-28,Jun 2025,Q2 2025,2025,Castrol Engine Oil 10W-30 1L,Castrol,Engine Oil,Castrol,litre,420,12,369.6,15,5544.0,Agarwal Machinery,Gangapur City,UPI,Delivered
MM-ORD-1389,2024-10-09,Oct 2024,Q4 2024,2024,Turbo Engine Oil 1L,Turbo,Engine Oil,Turbo,litre,360,0,360.0,12,4320.0,Rajasthan Machinery Hub,Jaipur,Cash,Cancelled
MM-ORD-1390,2024-09-03,Sep 2024,Q3 2024,2024,Total Engine Oil 10W-30 1L,Total,Engine Oil,Total,litre,410,0,410.0,14,5740.0,Khandelwal Shops,Gangapur City,Cash,Delivered
MM-ORD-1391,2025-09-04,Sep 2025,Q3 2025,2025,Total Engine Oil 10W-30 1L,Total,Engine Oil,Total,litre,410,15,348.5,2,697.0,Pink City Motors,Jaipur,Bank Transfer,Cancelled
MM-ORD-1392,2025-03-25,Mar 2025,Q1 2025,2025,Castrol Gear Oil EP-90 5L,Castrol,Gear Oil,Castrol,litre,1180,12,1038.4,2,2076.8,Kalyan Machinery Parts,Gangapur City,Cash,Processing
MM-ORD-1393,2025-05-30,May 2025,Q2 2025,2025,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,0,370.0,2,740.0,Ranthambore Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1394,2024-08-30,Aug 2024,Q3 2024,2024,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,10,1980.0,19,37620.0,Pawan Motors,Gangapur City,UPI,Delivered
MM-ORD-1395,2024-10-08,Oct 2024,Q4 2024,2024,Clutch Plate John Deere,OEM,Tractor Parts,OEM,piece,1200,8,1104.0,14,15456.0,Kalyan Machinery Parts,Gangapur City,Cash,Processing
MM-ORD-1396,2025-07-23,Jul 2025,Q3 2025,2025,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,12,1936.0,6,11616.0,Rajdhani Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1397,2025-12-14,Dec 2025,Q4 2025,2025,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,10,135.0,13,1755.0,Rajputana Machinery Co.,Jaipur,UPI,Shipped
MM-ORD-1398,2026-02-11,Feb 2026,Q1 2026,2026,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,0,390.0,13,5070.0,Agarwal Machinery,Gangapur City,Bank Transfer,Shipped
MM-ORD-1399,2026-05-28,May 2026,Q2 2026,2026,Turbo Engine Oil 1L,Turbo,Engine Oil,Turbo,litre,360,8,331.2,8,2649.6,SM Auto Parts,Sawai Madhopur,Bank Transfer,Delivered
MM-ORD-1400,2025-03-02,Mar 2025,Q1 2025,2025,Air Filter Mahindra 265,OEM,Tractor Parts,OEM,piece,280,12,246.4,2,492.8,Rajdhani Machinery,Sawai Madhopur,Bank Transfer,Processing
MM-ORD-1401,2024-07-27,Jul 2024,Q3 2024,2024,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,8,358.8,8,2870.4,Jaipur Auto Parts,Jaipur,UPI,Cancelled
MM-ORD-1402,2024-04-04,Apr 2024,Q2 2024,2024,Remola Engine Oil 10W-30 1L,Remola,Engine Oil,Remola,litre,380,10,342.0,15,5130.0,Rajdhani Machinery,Sawai Madhopur,Bank Transfer,Cancelled
MM-ORD-1403,2025-11-20,Nov 2025,Q4 2025,2025,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,12,325.6,9,2930.4,Khandelwal Shops,Gangapur City,Bank Transfer,Processing
MM-ORD-1404,2026-04-03,Apr 2026,Q2 2026,2026,Castrol Gear Oil EP-90 5L,Castrol,Gear Oil,Castrol,litre,1180,5,1121.0,3,3363.0,SM Auto Parts,Sawai Madhopur,Bank Transfer,Cancelled
MM-ORD-1405,2024-12-06,Dec 2024,Q4 2024,2024,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,5,427.5,16,6840.0,Kalyan Machinery Parts,Gangapur City,UPI,Delivered
MM-ORD-1406,2026-02-03,Feb 2026,Q1 2026,2026,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,0,370.0,7,2590.0,Rajdhani Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1407,2024-09-02,Sep 2024,Q3 2024,2024,Fuel Filter Universal,OEM,Tractor Parts,OEM,piece,120,12,105.6,7,739.2,Tiger Motors,Sawai Madhopur,Bank Transfer,Delivered
MM-ORD-1408,2024-11-11,Nov 2024,Q4 2024,2024,Bearing 6206,FAG,Motor Parts,FAG,piece,95,10,85.5,15,1282.5,Jaipur Auto Parts,Jaipur,UPI,Delivered
MM-ORD-1409,2024-04-10,Apr 2024,Q2 2024,2024,Clutch Plate John Deere,OEM,Tractor Parts,OEM,piece,1200,15,1020.0,16,16320.0,Rajdhani Machinery,Sawai Madhopur,Bank Transfer,Shipped
MM-ORD-1410,2024-11-16,Nov 2024,Q4 2024,2024,Capacitor 25uF,Havells,Motor Parts,Havells,piece,120,10,108.0,7,756.0,Rajdhani Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1411,2024-01-17,Jan 2024,Q1 2024,2024,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,0,2200.0,8,17600.0,SM Auto Parts,Sawai Madhopur,UPI,Processing
MM-ORD-1412,2024-06-05,Jun 2024,Q2 2024,2024,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,8,2024.0,14,28336.0,Pink City Motors,Jaipur,Cash,Delivered
MM-ORD-1413,2025-05-26,May 2025,Q2 2025,2025,Turbo Engine Oil 1L,Turbo,Engine Oil,Turbo,litre,360,5,342.0,19,6498.0,Jaipur Auto Parts,Jaipur,Bank Transfer,Cancelled
MM-ORD-1414,2025-04-16,Apr 2025,Q2 2025,2025,Capacitor 25uF,Havells,Motor Parts,Havells,piece,120,15,102.0,16,1632.0,Agarwal Machinery,Gangapur City,Cash,Cancelled
MM-ORD-1415,2024-07-07,Jul 2024,Q3 2024,2024,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,15,127.5,5,637.5,Shiv Automobile,Gangapur City,Bank Transfer,Cancelled
MM-ORD-1416,2026-04-17,Apr 2026,Q2 2026,2026,Castrol Gear Oil EP-90 5L,Castrol,Gear Oil,Castrol,litre,1180,0,1180.0,2,2360.0,Capital Tools,Jaipur,Bank Transfer,Delivered
MM-ORD-1417,2024-03-10,Mar 2024,Q1 2024,2024,Castrol Engine Oil 10W-30 1L,Castrol,Engine Oil,Castrol,litre,420,5,399.0,5,1995.0,Jaipur Auto Parts,Jaipur,Bank Transfer,Delivered
MM-ORD-1418,2025-01-17,Jan 2025,Q1 2025,2025,Castrol Engine Oil 10W-30 1L,Castrol,Engine Oil,Castrol,litre,420,15,357.0,17,6069.0,Kalyan Machinery Parts,Gangapur City,Cash,Processing
MM-ORD-1419,2024-01-17,Jan 2024,Q1 2024,2024,Fuel Filter Universal,OEM,Tractor Parts,OEM,piece,120,15,102.0,16,1632.0,Rajdhani Machinery,Sawai Madhopur,Cash,Processing
MM-ORD-1420,2025-06-26,Jun 2025,Q2 2025,2025,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,0,450.0,1,450.0,Jaipur Auto Parts,Jaipur,Bank Transfer,Delivered
MM-ORD-1421,2026-04-05,Apr 2026,Q2 2026,2026,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,12,396.0,1,396.0,Agarwal Machinery,Gangapur City,Cash,Delivered
MM-ORD-1422,2024-07-15,Jul 2024,Q3 2024,2024,Total Engine Oil 10W-30 1L,Total,Engine Oil,Total,litre,410,5,389.5,5,1947.5,Capital Tools,Jaipur,Bank Transfer,Processing
MM-ORD-1423,2026-03-25,Mar 2026,Q1 2026,2026,Bearing 6205,SKF,Motor Parts,SKF,piece,85,8,78.2,12,938.4,SM Auto Parts,Sawai Madhopur,UPI,Delivered
MM-ORD-1424,2025-12-14,Dec 2025,Q4 2025,2025,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,5,142.5,15,2137.5,Jaipur Auto Parts,Jaipur,Cash,Delivered
MM-ORD-1425,2025-02-19,Feb 2025,Q1 2025,2025,Remola Engine Oil 10W-30 1L,Remola,Engine Oil,Remola,litre,380,0,380.0,2,760.0,Rajputana Machinery Co.,Jaipur,UPI,Shipped
MM-ORD-1426,2025-12-20,Dec 2025,Q4 2025,2025,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,0,450.0,2,900.0,Rajasthan Machinery Hub,Jaipur,Cash,Delivered
MM-ORD-1427,2025-08-02,Aug 2025,Q3 2025,2025,Oil Filter Swaraj 855,OEM,Tractor Parts,OEM,piece,180,10,162.0,14,2268.0,SM Auto Parts,Sawai Madhopur,Cash,Processing
MM-ORD-1428,2024-10-04,Oct 2024,Q4 2024,2024,Castrol Gear Oil EP-90 5L,Castrol,Gear Oil,Castrol,litre,1180,15,1003.0,7,7021.0,Kalyan Machinery Parts,Gangapur City,Cash,Delivered
MM-ORD-1429,2024-07-02,Jul 2024,Q3 2024,2024,Bearing 6205,SKF,Motor Parts,SKF,piece,85,0,85.0,18,1530.0,Rajdhani Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1430,2024-03-19,Mar 2024,Q1 2024,2024,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,12,325.6,5,1628.0,Pink City Motors,Jaipur,UPI,Delivered
MM-ORD-1431,2025-11-24,Nov 2025,Q4 2025,2025,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,12,1936.0,19,36784.0,Kalyan Machinery Parts,Gangapur City,Bank Transfer,Delivered
MM-ORD-1432,2025-05-27,May 2025,Q2 2025,2025,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,0,350.0,5,1750.0,Ranthambore Machinery,Sawai Madhopur,Bank Transfer,Delivered
MM-ORD-1433,2026-05-08,May 2026,Q2 2026,2026,Castrol Gear Oil EP-90 5L,Castrol,Gear Oil,Castrol,litre,1180,5,1121.0,14,15694.0,Goyal Motors,Gangapur City,Cash,Delivered
MM-ORD-1434,2026-03-03,Mar 2026,Q1 2026,2026,Fuel Filter Universal,OEM,Tractor Parts,OEM,piece,120,12,105.6,20,2112.0,Ranthambore Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1435,2024-08-21,Aug 2024,Q3 2024,2024,Bearing 6205,SKF,Motor Parts,SKF,piece,85,15,72.25,15,1083.75,Ranthambore Machinery,Sawai Madhopur,UPI,Processing
MM-ORD-1436,2024-03-28,Mar 2024,Q1 2024,2024,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,12,308.0,6,1848.0,Jaipur Auto Parts,Jaipur,Bank Transfer,Delivered
MM-ORD-1437,2024-10-01,Oct 2024,Q4 2024,2024,Turbo Engine Oil 1L,Turbo,Engine Oil,Turbo,litre,360,0,360.0,3,1080.0,Tiger Motors,Sawai Madhopur,Cash,Shipped
MM-ORD-1438,2025-01-04,Jan 2025,Q1 2025,2025,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,10,351.0,13,4563.0,Tiger Motors,Sawai Madhopur,Cash,Delivered
MM-ORD-1439,2026-02-18,Feb 2026,Q1 2026,2026,Castrol Engine Oil 10W-30 1L,Castrol,Engine Oil,Castrol,litre,420,10,378.0,15,5670.0,Agarwal Machinery,Gangapur City,UPI,Delivered
MM-ORD-1440,2025-04-04,Apr 2025,Q2 2025,2025,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,12,343.2,6,2059.2,Goyal Motors,Gangapur City,Bank Transfer,Processing
MM-ORD-1441,2024-04-01,Apr 2024,Q2 2024,2024,Clutch Plate John Deere,OEM,Tractor Parts,OEM,piece,1200,0,1200.0,4,4800.0,Jaipur Auto Parts,Jaipur,UPI,Processing
MM-ORD-1442,2025-01-29,Jan 2025,Q1 2025,2025,Remola Engine Oil 10W-30 1L,Remola,Engine Oil,Remola,litre,380,10,342.0,20,6840.0,Pink City Motors,Jaipur,Cash,Delivered
MM-ORD-1443,2025-08-08,Aug 2025,Q3 2025,2025,Winding Wire 20 SWG,Finolex,Motor Parts,Finolex,piece,450,5,427.5,3,1282.5,Jaipur Auto Parts,Jaipur,Bank Transfer,Delivered
MM-ORD-1444,2024-11-04,Nov 2024,Q4 2024,2024,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,8,322.0,5,1610.0,Shiv Automobile,Gangapur City,UPI,Shipped
MM-ORD-1445,2024-10-09,Oct 2024,Q4 2024,2024,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,12,343.2,6,2059.2,Goyal Motors,Gangapur City,UPI,Delivered
MM-ORD-1446,2024-09-14,Sep 2024,Q3 2024,2024,Oil Filter Swaraj 855,OEM,Tractor Parts,OEM,piece,180,10,162.0,3,486.0,Ranthambore Machinery,Sawai Madhopur,Cash,Cancelled
MM-ORD-1447,2025-04-13,Apr 2025,Q2 2025,2025,Oil Filter Swaraj 855,OEM,Tractor Parts,OEM,piece,180,5,171.0,20,3420.0,Pink City Motors,Jaipur,Cash,Delivered
MM-ORD-1448,2026-05-11,May 2026,Q2 2026,2026,Bearing 6206,FAG,Motor Parts,FAG,piece,95,10,85.5,13,1111.5,Khandelwal Shops,Gangapur City,Bank Transfer,Shipped
MM-ORD-1449,2026-04-15,Apr 2026,Q2 2026,2026,Capacitor 25uF,Havells,Motor Parts,Havells,piece,120,12,105.6,11,1161.6,Rajasthan Machinery Hub,Jaipur,Bank Transfer,Processing
MM-ORD-1450,2025-05-05,May 2025,Q2 2025,2025,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,5,370.5,11,4075.5,Agarwal Machinery,Gangapur City,UPI,Delivered
MM-ORD-1451,2025-08-12,Aug 2025,Q3 2025,2025,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,15,297.5,10,2975.0,Pawan Motors,Gangapur City,Cash,Delivered
MM-ORD-1452,2024-04-26,Apr 2024,Q2 2024,2024,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,10,315.0,13,4095.0,Agarwal Machinery,Gangapur City,Bank Transfer,Delivered
MM-ORD-1453,2026-01-14,Jan 2026,Q1 2026,2026,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,0,2200.0,6,13200.0,Capital Tools,Jaipur,UPI,Cancelled
MM-ORD-1454,2026-04-18,Apr 2026,Q2 2026,2026,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,0,370.0,10,3700.0,Rajasthan Machinery Hub,Jaipur,UPI,Cancelled
MM-ORD-1455,2024-09-15,Sep 2024,Q3 2024,2024,Oil Filter Swaraj 855,OEM,Tractor Parts,OEM,piece,180,5,171.0,10,1710.0,Shiv Automobile,Gangapur City,Bank Transfer,Delivered
MM-ORD-1456,2025-04-04,Apr 2025,Q2 2025,2025,Winding Wire 20 SWG,Finolex,Motor Parts,Finolex,piece,450,0,450.0,13,5850.0,Ranthambore Machinery,Sawai Madhopur,Bank Transfer,Shipped
MM-ORD-1457,2025-07-10,Jul 2025,Q3 2025,2025,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,12,1936.0,18,34848.0,Jaipur Auto Parts,Jaipur,Cash,Delivered
MM-ORD-1458,2026-02-26,Feb 2026,Q1 2026,2026,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,0,450.0,3,1350.0,Pink City Motors,Jaipur,Cash,Cancelled
MM-ORD-1459,2025-07-30,Jul 2025,Q3 2025,2025,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,0,150.0,20,3000.0,Shiv Automobile,Gangapur City,Bank Transfer,Cancelled
MM-ORD-1460,2024-04-18,Apr 2024,Q2 2024,2024,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,12,308.0,11,3388.0,Ranthambore Machinery,Sawai Madhopur,Cash,Delivered
MM-ORD-1461,2025-04-01,Apr 2025,Q2 2025,2025,Bearing 6205,SKF,Motor Parts,SKF,piece,85,5,80.75,17,1372.75,Kalyan Machinery Parts,Gangapur City,UPI,Shipped
MM-ORD-1462,2024-12-19,Dec 2024,Q4 2024,2024,Air Filter Mahindra 265,OEM,Tractor Parts,OEM,piece,280,0,280.0,19,5320.0,Ranthambore Machinery,Sawai Madhopur,Cash,Shipped
MM-ORD-1463,2024-04-28,Apr 2024,Q2 2024,2024,Total Engine Oil 10W-30 1L,Total,Engine Oil,Total,litre,410,0,410.0,14,5740.0,Agarwal Machinery,Gangapur City,Bank Transfer,Delivered
MM-ORD-1464,2026-03-14,Mar 2026,Q1 2026,2026,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,15,127.5,11,1402.5,Agarwal Machinery,Gangapur City,Cash,Processing
MM-ORD-1465,2025-03-24,Mar 2025,Q1 2025,2025,Oil Filter Swaraj 855,OEM,Tractor Parts,OEM,piece,180,0,180.0,16,2880.0,Pawan Motors,Gangapur City,Bank Transfer,Cancelled
MM-ORD-1466,2024-02-15,Feb 2024,Q1 2024,2024,Air Filter Mahindra 265,OEM,Tractor Parts,OEM,piece,280,8,257.6,3,772.8,Pawan Motors,Gangapur City,Bank Transfer,Delivered
MM-ORD-1467,2025-11-24,Nov 2025,Q4 2025,2025,Castrol Engine Oil 10W-30 1L,Castrol,Engine Oil,Castrol,litre,420,0,420.0,11,4620.0,SM Auto Parts,Sawai Madhopur,Cash,Cancelled
MM-ORD-1468,2024-12-04,Dec 2024,Q4 2024,2024,Turbo Engine Oil 1L,Turbo,Engine Oil,Turbo,litre,360,0,360.0,6,2160.0,Capital Tools,Jaipur,Bank Transfer,Shipped
MM-ORD-1469,2024-07-09,Jul 2024,Q3 2024,2024,Air Filter Mahindra 265,OEM,Tractor Parts,OEM,piece,280,0,280.0,13,3640.0,Kalyan Machinery Parts,Gangapur City,Bank Transfer,Cancelled
MM-ORD-1470,2025-04-05,Apr 2025,Q2 2025,2025,Winding Wire 20 SWG,Finolex,Motor Parts,Finolex,piece,450,5,427.5,1,427.5,Jaipur Auto Parts,Jaipur,Bank Transfer,Shipped
MM-ORD-1471,2024-10-12,Oct 2024,Q4 2024,2024,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,5,332.5,7,2327.5,Khandelwal Shops,Gangapur City,Bank Transfer,Delivered
MM-ORD-1472,2025-01-09,Jan 2025,Q1 2025,2025,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,0,2200.0,18,39600.0,Goyal Motors,Gangapur City,UPI,Delivered
MM-ORD-1473,2025-06-24,Jun 2025,Q2 2025,2025,Air Filter Mahindra 265,OEM,Tractor Parts,OEM,piece,280,15,238.0,9,2142.0,Goyal Motors,Gangapur City,Bank Transfer,Delivered
MM-ORD-1474,2025-08-24,Aug 2025,Q3 2025,2025,Fuel Filter Universal,OEM,Tractor Parts,OEM,piece,120,12,105.6,20,2112.0,Jaipur Auto Parts,Jaipur,Cash,Delivered
MM-ORD-1475,2026-04-13,Apr 2026,Q2 2026,2026,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,0,150.0,15,2250.0,SM Auto Parts,Sawai Madhopur,Bank Transfer,Cancelled
MM-ORD-1476,2025-11-19,Nov 2025,Q4 2025,2025,Bearing 6206,FAG,Motor Parts,FAG,piece,95,0,95.0,20,1900.0,Rajdhani Machinery,Sawai Madhopur,Cash,Delivered
MM-ORD-1477,2024-07-06,Jul 2024,Q3 2024,2024,Total Engine Oil 10W-30 1L,Total,Engine Oil,Total,litre,410,0,410.0,10,4100.0,Kalyan Machinery Parts,Gangapur City,UPI,Cancelled
MM-ORD-1478,2025-09-02,Sep 2025,Q3 2025,2025,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,12,343.2,13,4461.6,Capital Tools,Jaipur,Cash,Processing
MM-ORD-1479,2025-10-12,Oct 2025,Q4 2025,2025,Motor Shaft 1 inch,Local,Motor Parts,Local,piece,350,15,297.5,6,1785.0,Jaipur Auto Parts,Jaipur,Bank Transfer,Cancelled
MM-ORD-1480,2024-10-22,Oct 2024,Q4 2024,2024,Gulf Gear Oil EP-90 5L,Gulf,Gear Oil,Gulf,litre,1100,15,935.0,6,5610.0,Capital Tools,Jaipur,Cash,Delivered
MM-ORD-1481,2025-01-02,Jan 2025,Q1 2025,2025,Capacitor 25uF,Havells,Motor Parts,Havells,piece,120,0,120.0,15,1800.0,SM Auto Parts,Sawai Madhopur,Cash,Shipped
MM-ORD-1482,2025-02-22,Feb 2025,Q1 2025,2025,HP Engine Oil 10W-30 1L,HP,Engine Oil,HP,litre,390,15,331.5,13,4309.5,Kalyan Machinery Parts,Gangapur City,Bank Transfer,Shipped
MM-ORD-1483,2024-06-20,Jun 2024,Q2 2024,2024,Winding Wire 20 SWG,Finolex,Motor Parts,Finolex,piece,450,15,382.5,15,5737.5,Tiger Motors,Sawai Madhopur,Cash,Processing
MM-ORD-1484,2024-02-03,Feb 2024,Q1 2024,2024,Castrol Engine Oil 10W-30 1L,Castrol,Engine Oil,Castrol,litre,420,8,386.4,8,3091.2,Ranthambore Machinery,Sawai Madhopur,UPI,Delivered
MM-ORD-1485,2025-08-02,Aug 2025,Q3 2025,2025,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,15,382.5,6,2295.0,Agarwal Machinery,Gangapur City,Bank Transfer,Shipped
MM-ORD-1486,2024-10-01,Oct 2024,Q4 2024,2024,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,0,450.0,4,1800.0,Capital Tools,Jaipur,Bank Transfer,Delivered
MM-ORD-1487,2025-07-13,Jul 2025,Q3 2025,2025,Hydraulic Seal Kit,OEM,Tractor Parts,OEM,piece,450,15,382.5,2,765.0,SM Auto Parts,Sawai Madhopur,Cash,Shipped
MM-ORD-1488,2024-02-03,Feb 2024,Q1 2024,2024,Total Engine Oil 10W-30 1L,Total,Engine Oil,Total,litre,410,8,377.2,8,3017.6,Tiger Motors,Sawai Madhopur,UPI,Delivered
MM-ORD-1489,2024-04-30,Apr 2024,Q2 2024,2024,Capacitor 40uF,Havells,Motor Parts,Havells,piece,150,15,127.5,3,382.5,SM Auto Parts,Sawai Madhopur,Cash,Delivered
MM-ORD-1490,2024-06-18,Jun 2024,Q2 2024,2024,PTO Shaft,OEM,Tractor Parts,OEM,piece,2200,12,1936.0,12,23232.0,Tiger Motors,Sawai Madhopur,Bank Transfer,Delivered
MM-ORD-1491,2025-08-06,Aug 2025,Q3 2025,2025,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,0,370.0,7,2590.0,SM Auto Parts,Sawai Madhopur,UPI,Processing
MM-ORD-1492,2024-11-27,Nov 2024,Q4 2024,2024,Bearing 6205,SKF,Motor Parts,SKF,piece,85,0,85.0,18,1530.0,Pink City Motors,Jaipur,Bank Transfer,Delivered
MM-ORD-1493,2024-05-18,May 2024,Q2 2024,2024,Bearing 6206,FAG,Motor Parts,FAG,piece,95,0,95.0,9,855.0,Pink City Motors,Jaipur,UPI,Delivered
MM-ORD-1494,2024-09-12,Sep 2024,Q3 2024,2024,Bearing 6205,SKF,Motor Parts,SKF,piece,85,0,85.0,5,425.0,SM Auto Parts,Sawai Madhopur,Cash,Cancelled
MM-ORD-1495,2025-05-16,May 2025,Q2 2025,2025,Capacitor 25uF,Havells,Motor Parts,Havells,piece,120,12,105.6,8,844.8,SM Auto Parts,Sawai Madhopur,Cash,Processing
MM-ORD-1496,2025-04-07,Apr 2025,Q2 2025,2025,Bearing 6205,SKF,Motor Parts,SKF,piece,85,12,74.8,14,1047.2,Rajputana Machinery Co.,Jaipur,Cash,Cancelled
MM-ORD-1497,2025-12-12,Dec 2025,Q4 2025,2025,Remola Engine Oil 10W-30 1L,Remola,Engine Oil,Remola,litre,380,8,349.6,17,5943.2,Jaipur Auto Parts,Jaipur,UPI,Shipped
MM-ORD-1498,2026-03-03,Mar 2026,Q1 2026,2026,Oil Filter Swaraj 855,OEM,Tractor Parts,OEM,piece,180,0,180.0,19,3420.0,Pawan Motors,Gangapur City,Bank Transfer,Delivered
MM-ORD-1499,2026-03-25,Mar 2026,Q1 2026,2026,Air Filter Mahindra 265,OEM,Tractor Parts,OEM,piece,280,0,280.0,12,3360.0,Rajputana Machinery Co.,Jaipur,Bank Transfer,Shipped
MM-ORD-1500,2024-10-01,Oct 2024,Q4 2024,2024,Veedol Engine Oil 1L,Veedol,Engine Oil,Veedol,litre,370,15,314.5,7,2201.5,Jaipur Auto Parts,Jaipur,UPI,Delivered
